total_mean,total_std,total_min,total_max,total_coverage,layer_1_mean,layer_1_std,layer_1_min,layer_1_max,layer_1_coverage,layer_1_diff_mean,layer_1_diff_std,layer_2_mean,layer_2_std,layer_2_min,layer_2_max,layer_2_coverage,layer_2_diff_mean,layer_2_diff_std,layer_3_mean,layer_3_std,layer_3_min,layer_3_max,layer_3_coverage,layer_3_diff_mean,layer_3_diff_std,layer_4_mean,layer_4_std,layer_4_min,layer_4_max,layer_4_coverage,layer_4_diff_mean,layer_4_diff_std,layer_5_mean,layer_5_std,layer_5_min,layer_5_max,layer_5_coverage,layer_5_diff_mean,layer_5_diff_std,layer_6_mean,layer_6_std,layer_6_min,layer_6_max,layer_6_coverage,layer_6_diff_mean,layer_6_diff_std,layer_7_mean,layer_7_std,layer_7_min,layer_7_max,layer_7_coverage,layer_7_diff_mean,layer_7_diff_std,label
82.73400115966797,7.717463493347168,67.0,97.0,1.0,10.163999557495117,3.769496440887451,6.0,24.0,1.0,0.18436874449253082,0.38778460025787354,20.200000762939453,4.6737565994262695,10.0,30.0,1.0,0.25250500440597534,0.44357892870903015,6.579999923706055,1.6922173500061035,2.0,11.0,1.0,0.2825651168823242,0.4546758234500885,9.973999977111816,2.1710190773010254,6.0,16.0,1.0,0.24448898434638977,0.43901047110557556,19.47599983215332,2.957266330718994,13.0,24.0,1.0,0.15831662714481354,0.3704868257045746,8.838000297546387,0.9714710116386414,5.0,11.0,1.0,0.15230460464954376,0.3593159019947052,7.501999855041504,0.9305890202522278,5.0,10.0,1.0,0.1402805596590042,0.3472779095172882,0
78.23200225830078,5.351090908050537,63.0,90.0,1.0,11.826000213623047,4.031342506408691,7.0,27.0,1.0,0.19639278948307037,0.40723296999931335,15.807999610900879,3.9389257431030273,8.0,22.0,1.0,0.21843686699867249,0.41800743341445923,5.96999979019165,1.2494399547576904,2.0,9.0,1.0,0.20040079951286316,0.4003002643585205,8.557999610900879,2.3888566493988037,4.0,17.0,1.0,0.2124248445034027,0.4374341368675232,20.06999969482422,2.9666647911071777,14.0,29.0,1.0,0.23246492445468903,0.4801345765590668,8.482000350952148,1.1973620653152466,6.0,12.0,1.0,0.17635270953178406,0.3914951682090759,7.51800012588501,1.0722293853759766,5.0,10.0,1.0,0.1442885845899582,0.3513821065425873,0
69.5459976196289,3.6083078384399414,60.0,77.0,1.0,12.187999725341797,4.056187629699707,8.0,24.0,1.0,0.15030060708522797,0.35736581683158875,12.052000045776367,2.4415764808654785,9.0,17.0,1.0,0.1663326621055603,0.3777223229408264,5.064000129699707,1.0862338542938232,3.0,8.0,1.0,0.1643286645412445,0.3705735504627228,6.452000141143799,0.979640781879425,4.0,8.0,1.0,0.18036071956157684,0.3896649479866028,17.694000244140625,1.6001136302947998,15.0,22.0,1.0,0.18036071956157684,0.3844875991344452,7.854000091552734,0.976055383682251,5.0,10.0,1.0,0.16032063961029053,0.366903156042099,8.241999626159668,1.0466307401657104,5.0,11.0,1.0,0.16032063961029053,0.366903156042099,0
67.29199981689453,6.513887882232666,57.0,79.0,1.0,12.597999572753906,6.460062026977539,6.0,28.0,1.0,0.1202404797077179,0.3252425491809845,12.973999977111816,2.0797412395477295,6.0,16.0,1.0,0.1402805596590042,0.3472778797149658,5.834000110626221,1.1757738590240479,3.0,8.0,1.0,0.146292582154274,0.3533993065357208,6.829999923706055,1.2857294082641602,3.0,11.0,1.0,0.146292582154274,0.3533993065357208,15.251999855041504,3.669945001602173,10.0,25.0,1.0,0.15631262958049774,0.37934553623199463,8.12399959564209,1.049106240272522,5.0,10.0,1.0,0.10821643471717834,0.317038893699646,5.679999828338623,1.2383860349655151,3.0,9.0,1.0,0.08617234230041504,0.2806183695793152,0
82.99800109863281,5.490901470184326,74.0,92.0,1.0,12.156000137329102,4.156400203704834,6.0,25.0,1.0,0.25050100684165955,0.4469611942768097,14.581999778747559,2.538360834121704,8.0,21.0,1.0,0.3126252591609955,0.46786609292030334,7.001999855041504,1.577972173690796,2.0,11.0,1.0,0.3086172342300415,0.4619227945804596,7.313252925872803,2.2976906299591064,1.0,13.0,0.996,0.3581489026546478,0.5921170711517334,26.559999465942383,7.12308931350708,12.0,40.0,1.0,0.3126252591609955,0.5925902724266052,8.89799976348877,1.080553650856018,7.0,12.0,1.0,0.20440882444381714,0.403268963098526,6.515999794006348,0.9411397576332092,5.0,10.0,1.0,0.18436874449253082,0.38778460025787354,0
94.60199737548828,24.750587463378906,64.0,133.0,1.0,6.203999996185303,3.072195529937744,1.0,17.0,1.0,0.30260521173477173,0.4637276232242584,16.311063766479492,7.433021068572998,1.0,29.0,0.958,0.437238484621048,0.997504472732544,11.210101127624512,6.666386604309082,1.0,27.0,0.99,0.38866397738456726,1.0013922452926636,6.960000038146973,2.4984793663024902,1.0,14.0,1.0,0.4088176488876343,0.7657513618469238,38.625999450683594,16.010313034057617,10.0,65.0,1.0,0.4008015990257263,0.8228204250335693,9.553999900817871,1.9233002662658691,6.0,13.0,1.0,0.18436874449253082,0.4029900133609772,6.533999919891357,0.9470184445381165,4.0,8.0,1.0,0.17234468460083008,0.3776797354221344,1
95.97000122070312,26.041988372802734,66.0,138.0,1.0,6.414000034332275,2.7529265880584717,2.0,13.0,1.0,0.3086172342300415,0.4662410318851471,17.991769790649414,9.48986530303955,1.0,34.0,0.972,0.39175257086753845,0.547848641872406,10.067484855651855,4.939878463745117,1.0,21.0,0.978,0.3586065471172333,0.5436742305755615,6.759335994720459,2.6901090145111084,1.0,17.0,0.964,0.4864864945411682,0.8580814599990845,41.18000030517578,17.438337326049805,17.0,67.0,1.0,0.4509018063545227,0.9823564291000366,7.889999866485596,1.4648890495300293,6.0,12.0,1.0,0.19639278948307037,0.40228185057640076,6.636000156402588,1.320418119430542,4.0,9.0,1.0,0.18436874449253082,0.38778460025787354,1
100.41200256347656,24.079914093017578,65.0,140.0,1.0,7.429999828338623,2.447263717651367,3.0,14.0,1.0,0.2845691442489624,0.45120900869369507,19.83799934387207,6.067598819732666,8.0,29.0,1.0,0.34468936920166016,0.5118111968040466,11.045999526977539,3.9247782230377197,4.0,19.0,1.0,0.3627254366874695,0.5011943578720093,8.143442153930664,2.383326292037964,1.0,14.0,0.976,0.4394250512123108,0.8181250095367432,38.70000076293945,18.490808486938477,13.0,72.0,1.0,0.4228456914424896,0.8677933216094971,8.751999855041504,1.1638281345367432,7.0,11.0,1.0,0.18236473202705383,0.38614484667778015,6.697999954223633,1.0875643491744995,5.0,9.0,1.0,0.18637274205684662,0.3894071578979492,1
93.68000030517578,19.543018341064453,69.0,126.0,1.0,8.720000267028809,2.808130979537964,5.0,16.0,1.0,0.2645290493965149,0.4545079469680786,18.222000122070312,5.119054317474365,7.0,28.0,1.0,0.41683366894721985,0.535883903503418,8.727999687194824,2.905514717102051,3.0,18.0,1.0,0.46492984890937805,0.610752522945404,9.693251609802246,11.432024002075195,1.0,62.0,0.978,0.6803278923034668,2.6091468334198,33.82388687133789,16.770401000976562,1.0,67.0,0.988,0.6206896305084229,2.656107187271118,8.595999717712402,1.084796667098999,6.0,12.0,1.0,0.18436874449253082,0.38778460025787354,6.515999794006348,0.9724937081336975,4.0,9.0,1.0,0.1903807669878006,0.39260149002075195,1
84.94000244140625,8.58885383605957,72.0,99.0,1.0,11.711999893188477,3.693380117416382,5.0,20.0,1.0,0.3527054190635681,0.48612791299819946,15.333999633789062,3.3749735355377197,9.0,24.0,1.0,0.44488978385925293,0.5684322118759155,7.846938610076904,2.5199289321899414,1.0,16.0,0.98,0.44171780347824097,0.7708770036697388,7.030368804931641,5.337538242340088,1.0,55.0,0.922,0.48695650696754456,2.3391380310058594,28.696969985961914,12.194596290588379,11.0,56.0,0.99,0.4048582911491394,1.3078927993774414,8.324000358581543,0.866616427898407,6.0,10.0,1.0,0.20240481197834015,0.40179234743118286,6.98799991607666,1.0506454706192017,4.0,10.0,1.0,0.21042084693908691,0.4076075553894043,1
103.33399963378906,19.59883689880371,74.0,133.0,1.0,12.777999877929688,2.80155611038208,7.0,22.0,1.0,0.27655309438705444,0.4472935199737549,20.06999969482422,4.255949020385742,14.0,33.0,1.0,0.3126252591609955,0.4763556718826294,10.130000114440918,4.1256632804870605,4.0,22.0,1.0,0.3527054190635681,0.5180583596229553,10.359999656677246,3.1071531772613525,4.0,18.0,1.0,0.37074148654937744,0.5809481143951416,35.31800079345703,13.390178680419922,17.0,59.0,1.0,0.32064127922058105,0.6181901693344116,7.938000202178955,1.5881297588348389,5.0,11.0,1.0,0.1683366745710373,0.37416496872901917,6.739999771118164,1.4086873531341553,4.0,9.0,1.0,0.18436874449253082,0.38778460025787354,0
123.49600219726562,34.538299560546875,75.0,182.0,1.0,8.3100004196167,2.3592159748077393,4.0,17.0,1.0,0.41883766651153564,0.5171661376953125,29.23200035095215,19.05146026611328,15.0,94.0,1.0,0.6432865858078003,1.6800756454467773,11.474226951599121,5.62192440032959,1.0,36.0,0.97,0.5144628286361694,2.128563165664673,11.130260467529297,5.659428119659424,1.0,45.0,0.998,0.6124498248100281,2.3602306842803955,49.65800094604492,23.82513427734375,19.0,105.0,1.0,0.5190380811691284,1.8974559307098389,7.636000156402588,1.3753196001052856,4.0,10.0,1.0,0.15030060708522797,0.35736578702926636,6.421999931335449,1.183180332183838,3.0,8.0,1.0,0.16032063961029053,0.366903156042099,1
122.66999816894531,36.6722412109375,71.0,186.0,1.0,6.661670207977295,3.289247751235962,1.0,17.0,0.934,0.45493561029434204,0.5393400192260742,36.02199935913086,33.169586181640625,10.0,136.0,1.0,0.8737474679946899,1.8711211681365967,10.42790699005127,5.469846725463867,1.0,32.0,0.86,0.557109534740448,1.4206688404083252,10.289130210876465,4.07765531539917,1.0,21.0,0.92,0.586056649684906,0.9466726183891296,45.12200164794922,25.915924072265625,11.0,117.0,1.0,0.8476954102516174,1.4741764068603516,8.729999542236328,3.8962929248809814,5.0,24.0,1.0,0.23046092689037323,0.42112788558006287,8.140000343322754,0.9254187941551208,6.0,11.0,1.0,0.13026052713394165,0.33658984303474426,1
116.69200134277344,35.00355911254883,68.0,176.0,1.0,8.623893737792969,3.0793566703796387,1.0,15.0,0.904,0.3658536672592163,0.48166871070861816,26.691999435424805,11.653888702392578,17.0,77.0,1.0,0.5891783833503723,1.804460048675537,10.751029014587402,3.846561908721924,2.0,24.0,0.972,0.4288659691810608,0.7104461789131165,8.767999649047852,4.213095664978027,2.0,27.0,1.0,0.49298596382141113,1.661014437675476,48.987998962402344,30.22574806213379,13.0,102.0,1.0,0.46092185378074646,1.3339921236038208,7.3379998207092285,0.9755797982215881,5.0,10.0,1.0,0.16032063961029053,0.366903156042099,6.659999847412109,1.010148525238037,5.0,9.0,1.0,0.1643286645412445,0.3705735504627228,1
83.73999786376953,10.836624145507812,64.0,102.0,1.0,10.824000358581543,4.132920265197754,4.0,22.0,1.0,0.22444890439510345,0.42199480533599854,20.493999481201172,5.089397430419922,12.0,31.0,1.0,0.22845691442489624,0.41983845829963684,7.50600004196167,1.8681445121765137,3.0,13.0,1.0,0.27054107189178467,0.4531717300415039,11.434000015258789,2.4490087032318115,6.0,18.0,1.0,0.3086172342300415,0.4705196022987366,20.347999572753906,5.132922649383545,10.0,33.0,1.0,0.3126252591609955,0.4721300005912781,6.771999835968018,0.8366695642471313,5.0,9.0,1.0,0.12625250220298767,0.3321337401866913,6.361999988555908,1.4734164476394653,3.0,9.0,1.0,0.1663326621055603,0.37237897515296936,0
76.26599884033203,6.948902130126953,64.0,86.0,1.0,12.605999946594238,4.856208801269531,7.0,23.0,1.0,0.1663326621055603,0.37237900495529175,8.871999740600586,1.6684173345565796,3.0,11.0,1.0,0.1683366745710373,0.37416496872901917,13.583999633789062,1.8261828422546387,8.0,17.0,1.0,0.17835670709609985,0.3828127384185791,11.46399974822998,2.3598101139068604,7.0,18.0,1.0,0.2885771691799164,0.4531008303165436,16.25,2.597594976425171,11.0,24.0,1.0,0.2625250518321991,0.4490230083465576,7.2179999351501465,1.24196457862854,6.0,11.0,1.0,0.17034068703651428,0.3759317994117737,6.271999835968018,0.8449946641921997,4.0,8.0,1.0,0.16232465207576752,0.36874836683273315,0
99.62999725341797,15.20713996887207,69.0,122.0,1.0,8.187999725341797,4.24130392074585,1.0,22.0,1.0,0.2825651168823242,0.4502466917037964,22.851152420043945,8.00765323638916,1.0,34.0,0.954,0.325630247592926,0.4818716049194336,10.684000015258789,3.797386407852173,2.0,20.0,1.0,0.3086172342300415,0.4619227945804596,9.628000259399414,7.292024612426758,2.0,42.0,1.0,0.41482967138290405,1.1335036754608154,30.576000213623047,10.195695877075195,17.0,57.0,1.0,0.3587174415588379,1.1027292013168335,10.387999534606934,0.868018388748169,8.0,12.0,1.0,0.10821643471717834,0.31065359711647034,8.366000175476074,1.791101336479187,5.0,12.0,1.0,0.12224449217319489,0.3275679647922516,1
98.09200286865234,16.249908447265625,61.0,120.0,1.0,7.5980000495910645,4.766591548919678,1.0,22.0,1.0,0.2565130293369293,0.4367082715034485,23.0606689453125,7.994930267333984,1.0,37.0,0.956,0.30817610025405884,0.47073280811309814,9.770000457763672,3.734849214553833,2.0,17.0,1.0,0.24849699437618256,0.4367542266845703,7.263157844543457,4.732048988342285,1.0,39.0,0.988,0.296146035194397,1.1973286867141724,33.237998962402344,10.184564590454102,14.0,50.0,1.0,0.2585170269012451,1.228952169418335,10.57800006866455,2.5853271484375,6.0,16.0,1.0,0.1182364746928215,0.32288792729377747,7.685999870300293,1.3249166011810303,5.0,10.0,1.0,0.11623246222734451,0.32669633626937866,1
98.71600341796875,5.76084566116333,85.0,108.0,1.0,10.935999870300293,4.33404016494751,5.0,23.0,1.0,0.20240481197834015,0.40179237723350525,24.601999282836914,6.166003227233887,14.0,34.0,1.0,0.20440882444381714,0.403268963098526,9.887999534606934,1.4069314002990723,6.0,12.0,1.0,0.21843686699867249,0.4131854772567749,7.693999767303467,2.399242401123047,3.0,16.0,1.0,0.2565130293369293,0.463424414396286,27.76799964904785,7.447561740875244,17.0,47.0,1.0,0.23246492445468903,0.44097286462783813,10.088000297546387,1.425572156906128,7.0,13.0,1.0,0.1402805596590042,0.3472779095172882,7.739999771118164,1.0641428232192993,5.0,10.0,1.0,0.146292582154274,0.3533993065357208,0
85.34200286865234,6.307220935821533,78.0,99.0,1.0,14.720000267028809,4.452145576477051,7.0,29.0,1.0,0.20040079951286316,0.4003002643585205,14.517999649047852,2.1460838317871094,10.0,19.0,1.0,0.22044087946414948,0.414544016122818,7.302000045776367,1.2612675428390503,4.0,10.0,1.0,0.23446893692016602,0.42366644740104675,7.831999778747559,1.4600603580474854,4.0,10.0,1.0,0.2164328694343567,0.4118126928806305,24.11199951171875,7.515814304351807,16.0,40.0,1.0,0.19438877701759338,0.3957294225692749,9.675999641418457,0.8803545236587524,8.0,12.0,1.0,0.16232465207576752,0.36874836683273315,7.182000160217285,0.9406784772872925,5.0,10.0,1.0,0.18436874449253082,0.38778460025787354,0
86.3280029296875,8.826347351074219,70.0,103.0,1.0,10.746000289916992,2.7176246643066406,6.0,17.0,1.0,0.1402805596590042,0.3472778797149658,17.756000518798828,3.475696086883545,11.0,26.0,1.0,0.24248497188091278,0.4378378987312317,8.1899995803833,1.7034963369369507,4.0,12.0,1.0,0.2545090317726135,0.4355848729610443,8.52400016784668,2.387765407562256,5.0,16.0,1.0,0.2865731418132782,0.465266615152359,24.513999938964844,4.488407611846924,16.0,36.0,1.0,0.22645290195941925,0.43726885318756104,10.868000030517578,1.1020779609680176,9.0,13.0,1.0,0.0941883772611618,0.29209059476852417,5.730000019073486,1.0569294691085815,3.0,7.0,1.0,0.08817635476589203,0.2835511863231659,0
89.61599731445312,9.917688369750977,71.0,109.0,1.0,8.593999862670898,3.521528720855713,4.0,17.0,1.0,0.18036071956157684,0.3844875991344452,20.152000427246094,3.9745309352874756,13.0,30.0,1.0,0.25050100684165955,0.4379021227359772,10.076000213623047,2.6088743209838867,4.0,16.0,1.0,0.2144288569688797,0.4104255437850952,8.710000038146973,2.648376941680908,4.0,20.0,1.0,0.2565130293369293,0.45907971262931824,26.00200080871582,4.888967037200928,19.0,42.0,1.0,0.21843686699867249,0.44132792949676514,10.026000022888184,1.322620153427124,7.0,12.0,1.0,0.11222445219755173,0.315642386674881,6.056000232696533,0.9658488631248474,4.0,9.0,1.0,0.10020039975643158,0.3002670109272003,0
90.14199829101562,8.661053657531738,73.0,106.0,1.0,8.034000396728516,2.8922038078308105,4.0,15.0,1.0,0.25050100684165955,0.43330156803131104,18.549999237060547,3.5865721702575684,10.0,25.0,1.0,0.2805611193180084,0.46677473187446594,11.1899995803833,5.5079851150512695,5.0,30.0,1.0,0.2785571217536926,0.4743534028530121,9.616000175476074,2.065077304840088,6.0,16.0,1.0,0.25250500440597534,0.5337964296340942,26.07200050354004,4.266475677490234,18.0,38.0,1.0,0.22845691442489624,0.5181203484535217,9.930000305175781,1.505024790763855,7.0,13.0,1.0,0.13226452469825745,0.33877813816070557,6.75,0.9589056372642517,5.0,9.0,1.0,0.12625250220298767,0.3321337401866913,0
87.70600128173828,8.078834533691406,71.0,98.0,1.0,11.579999923706055,4.708248138427734,6.0,22.0,1.0,0.1402805596590042,0.3472778797149658,19.47599983215332,3.881420373916626,12.0,27.0,1.0,0.1903807669878006,0.3976731598377228,7.909999847412109,1.7747957706451416,5.0,15.0,1.0,0.1923847645521164,0.3992253541946411,10.156000137329102,2.802082061767578,5.0,16.0,1.0,0.20841683447360992,0.4061764180660248,22.75,1.9024983644485474,19.0,27.0,1.0,0.19438877701759338,0.40076151490211487,9.468000411987305,1.7219105958938599,5.0,13.0,1.0,0.15030060708522797,0.35736581683158875,6.366000175476074,1.077053427696228,4.0,10.0,1.0,0.15631262958049774,0.3631514608860016,0
82.3219985961914,6.420771598815918,68.0,92.0,1.0,13.652000427246094,3.9757888317108154,6.0,27.0,1.0,0.2384769469499588,0.43082910776138306,16.305999755859375,3.7438435554504395,8.0,24.0,1.0,0.30060121417045593,0.49224409461021423,8.470000267028809,2.29632306098938,3.0,13.0,1.0,0.2645290493965149,0.4456023573875427,7.734000205993652,1.6885627508163452,4.0,13.0,1.0,0.24448898434638977,0.45249778032302856,19.3439998626709,1.870204210281372,16.0,27.0,1.0,0.236472949385643,0.45232903957366943,9.538000106811523,1.4115792512893677,6.0,14.0,1.0,0.17434869706630707,0.3794090449810028,7.2779998779296875,1.1509630680084229,2.0,9.0,1.0,0.15631262958049774,0.3631514608860016,0
79.59200286865234,6.573700428009033,67.0,89.0,1.0,15.104000091552734,5.1022725105285645,6.0,24.0,1.0,0.1643286645412445,0.3705735504627228,13.470000267028809,3.3034980297088623,8.0,23.0,1.0,0.24649298191070557,0.4355941116809845,7.435999870300293,1.9020788669586182,3.0,12.0,1.0,0.22444890439510345,0.4172188937664032,6.185999870300293,2.0187628269195557,2.0,13.0,1.0,0.2164328694343567,0.41665056347846985,19.242000579833984,1.7875782251358032,13.0,23.0,1.0,0.1923847645521164,0.3992253541946411,9.104000091552734,1.123024582862854,7.0,12.0,1.0,0.18036071956157684,0.3844875991344452,9.050000190734863,1.1914277076721191,6.0,12.0,1.0,0.17034068703651428,0.3864463269710541,0
109.66400146484375,23.34153175354004,73.0,157.0,1.0,9.564000129699707,5.454347610473633,2.0,26.0,1.0,0.3567134141921997,0.5600333213806152,18.399192810058594,7.061789035797119,1.0,29.0,0.992,0.4141414165496826,0.9450573325157166,21.961999893188477,22.2828311920166,7.0,88.0,1.0,0.5591182112693787,1.4512838125228882,9.76200008392334,3.532330274581909,2.0,23.0,1.0,0.5050100088119507,0.9916863441467285,34.715999603271484,12.558477401733398,15.0,73.0,1.0,0.5190380811691284,1.036961317062378,8.859999656677246,1.3402984142303467,5.0,12.0,1.0,0.2605210542678833,0.46550822257995605,6.547999858856201,1.2898435592651367,4.0,10.0,1.0,0.2585170269012451,0.43781960010528564,1
110.6719970703125,23.33470344543457,75.0,158.0,1.0,9.776000022888184,5.359647750854492,4.0,24.0,1.0,0.32264527678489685,0.5085523128509521,18.802000045776367,7.763169288635254,2.0,37.0,1.0,0.4268537163734436,0.7050919532775879,26.079999923706055,28.169443130493164,9.0,112.0,1.0,0.6372745633125305,1.486981987953186,8.065315246582031,2.9815900325775146,1.0,17.0,0.888,0.41309255361557007,1.2200396060943604,35.18199920654297,10.34721565246582,18.0,58.0,1.0,0.4328657388687134,1.1999506950378418,6.995999813079834,1.3371552228927612,4.0,10.0,1.0,0.2565130293369293,0.4367082715034485,6.673999786376953,1.1881598234176636,4.0,9.0,1.0,0.22444890439510345,0.4172188937664032,1
108.447998046875,20.331928253173828,72.0,146.0,1.0,10.630000114440918,6.040620803833008,5.0,30.0,1.0,0.34468936920166016,0.48775264620780945,19.363636016845703,6.622664928436279,1.0,31.0,0.99,0.4149797558784485,0.9328997135162354,18.860000610351562,19.741743087768555,3.0,90.0,1.0,0.6553106307983398,1.5793719291687012,10.728915214538574,4.441589832305908,1.0,26.0,0.996,0.5412474870681763,1.5676586627960205,34.290000915527344,11.51424789428711,18.0,64.0,1.0,0.5871743559837341,1.3196207284927368,7.309999942779541,1.5690443515777588,4.0,10.0,1.0,0.24248497188091278,0.42858606576919556,7.501999855041504,1.2845216989517212,4.0,10.0,1.0,0.22645290195941925,0.4185355305671692,1
105.38999938964844,24.4693660736084,68.0,149.0,1.0,12.895999908447266,5.167318820953369,1.0,25.0,1.0,0.34468936920166016,0.5272406935691833,16.050100326538086,5.061495304107666,1.0,29.0,0.998,0.40361446142196655,0.548589825630188,13.222000122070312,6.598842144012451,2.0,29.0,1.0,0.3847695291042328,0.5448322296142578,8.640000343322754,3.6401100158691406,3.0,28.0,1.0,0.4268537163734436,0.7933593392372131,40.94599914550781,17.244335174560547,13.0,72.0,1.0,0.4709418714046478,0.8474039435386658,7.236401557922363,2.2098517417907715,1.0,11.0,0.956,0.28721174597740173,0.45246121287345886,6.75,1.5321553945541382,4.0,11.0,1.0,0.2625250518321991,0.44000643491744995,1
119.4739990234375,34.35504913330078,71.0,171.0,1.0,8.979999542236328,4.471643924713135,3.0,23.0,1.0,0.36873748898506165,0.4824625551700592,22.992000579833984,5.670267581939697,10.0,33.0,1.0,0.4008015990257263,0.4981723427772522,33.6879997253418,36.68675994873047,7.0,110.0,1.0,0.6893787384033203,2.8102498054504395,9.339713096618652,6.503175735473633,1.0,53.0,0.836,0.824940025806427,3.082487106323242,31.261999130249023,18.6636905670166,9.0,77.0,1.0,0.6753507256507874,1.559383511543274,7.053999900817871,2.1547815799713135,1.0,12.0,1.0,0.3126252591609955,0.4635630249977112,7.690000057220459,1.3645144701004028,5.0,11.0,1.0,0.27454909682273865,0.44628676772117615,1
123.98600006103516,39.064430236816406,69.0,187.0,1.0,6.74399995803833,3.926635265350342,1.0,19.0,1.0,0.38877755403518677,0.48747265338897705,24.40999984741211,11.362653732299805,8.0,62.0,1.0,0.6533066034317017,1.5410364866256714,32.17399978637695,36.448150634765625,4.0,136.0,1.0,1.0200400352478027,2.4543118476867676,8.713361740112305,4.744070053100586,1.0,34.0,0.928,0.9136068820953369,1.7760977745056152,37.86600112915039,22.872255325317383,8.0,84.0,1.0,0.7875751256942749,2.175415277481079,5.825301170349121,2.488447666168213,1.0,10.0,0.996,0.27766600251197815,0.44784772396087646,8.904000282287598,1.0386452674865723,5.0,11.0,1.0,0.2404809594154358,0.42737558484077454,1
124.25599670410156,41.318016052246094,68.0,194.0,1.0,7.9120001792907715,3.129897117614746,3.0,17.0,1.0,0.44488978385925293,0.4969536066055298,21.535999298095703,8.429750442504883,6.0,39.0,1.0,0.5150300860404968,0.7001821398735046,40.194000244140625,46.01021957397461,4.0,147.0,1.0,0.9318637251853943,2.0128262042999268,11.306167602539062,5.522569179534912,1.0,28.0,0.908,0.7858719825744629,1.8888715505599976,33.25199890136719,20.779136657714844,5.0,90.0,1.0,0.8577154278755188,1.9363093376159668,5.156182289123535,2.836374521255493,1.0,10.0,0.922,0.31086957454681396,0.494635671377182,6.419028282165527,1.6286036968231201,1.0,12.0,0.988,0.34279918670654297,0.5311148762702942,1
123.68599700927734,40.38578414916992,68.0,191.0,1.0,8.86400032043457,3.511908769607544,2.0,17.0,1.0,0.4228456914424896,0.5254629254341125,20.77263641357422,8.088458061218262,1.0,37.0,0.994,0.5766128897666931,0.8484910130500793,38.00199890136719,43.005558013916016,5.0,147.0,1.0,0.8937875628471375,1.9251372814178467,8.052154541015625,3.2310147285461426,1.0,17.0,0.882,0.6340909004211426,1.0402017831802368,35.301998138427734,21.343448638916016,9.0,76.0,1.0,0.7234469056129456,1.5298207998275757,6.434000015258789,2.117933750152588,1.0,10.0,1.0,0.2665330767631531,0.4421461224555969,7.334000110626221,1.1723668575286865,4.0,10.0,1.0,0.26853707432746887,0.4431985020637512,1
111.24800109863281,34.490787506103516,65.0,168.0,1.0,7.202000141143799,5.635707378387451,1.0,19.0,1.0,0.39679357409477234,0.48923248052597046,22.826000213623047,6.914313316345215,9.0,34.0,1.0,0.4809619188308716,0.7812547087669373,24.145999908447266,26.60662841796875,8.0,122.0,1.0,1.1142284870147705,2.4480528831481934,9.378150939941406,5.634514808654785,1.0,33.0,0.952,0.8652631640434265,2.1722543239593506,34.742000579833984,21.188756942749023,5.0,78.0,1.0,1.0380761623382568,2.5973148345947266,6.834000110626221,1.3763880729675293,3.0,10.0,1.0,0.30260521173477173,0.4637276232242584,6.570000171661377,1.3195075988769531,3.0,10.0,1.0,0.2865731418132782,0.4521603286266327,1
78.11000061035156,8.24026107788086,60.0,89.0,1.0,14.197999954223633,5.5167741775512695,6.0,31.0,1.0,0.2845691442489624,0.4512089490890503,14.276000022888184,3.6687631607055664,7.0,21.0,1.0,0.24849699437618256,0.4321414530277252,7.521999835968018,1.935333490371704,3.0,13.0,1.0,0.2545090317726135,0.44469115138053894,6.363999843597412,1.3518519401550293,3.0,10.0,1.0,0.2845691442489624,0.46000605821609497,21.426000595092773,2.876894950866699,15.0,31.0,1.0,0.3066132366657257,0.465413361787796,7.423999786376953,1.3535966873168945,3.0,11.0,1.0,0.32064127922058105,0.46672311425209045,6.900000095367432,1.089036226272583,4.0,9.0,1.0,0.32264527678489685,0.46748828887939453,0
90.22799682617188,11.08043384552002,68.0,107.0,1.0,12.347999572753906,5.7217912673950195,4.0,30.0,1.0,0.20841683447360992,0.4061763882637024,17.511999130249023,4.509307384490967,8.0,25.0,1.0,0.27054107189178467,0.4487277567386627,7.822000026702881,2.3702988624572754,3.0,14.0,1.0,0.3346693515777588,0.47610270977020264,7.050000190734863,2.130610227584839,3.0,14.0,1.0,0.32264527678489685,0.5354265570640564,29.554000854492188,6.450045108795166,16.0,44.0,1.0,0.3587174415588379,0.5676474571228027,9.064000129699707,1.3667129278182983,6.0,12.0,1.0,0.2825651168823242,0.4502466917037964,6.877999782562256,1.0407285690307617,5.0,9.0,1.0,0.3046092092990875,0.46024173498153687,0
103.70999908447266,12.06639575958252,80.0,118.0,1.0,8.989999771118164,4.385190963745117,5.0,25.0,1.0,0.12825651466846466,0.3343752324581146,20.93600082397461,5.502354621887207,12.0,30.0,1.0,0.1903807669878006,0.40268099308013916,8.473999977111816,2.7548727989196777,4.0,14.0,1.0,0.2605210542678833,0.43891891837120056,6.973999977111816,2.184793710708618,1.0,13.0,1.0,0.32064127922058105,0.5272102952003479,42.61199951171875,9.38964557647705,15.0,59.0,1.0,0.38877755403518677,0.5565732717514038,8.972000122070312,1.0541422367095947,6.0,11.0,1.0,0.2805611193180084,0.44927340745925903,6.751999855041504,1.0229839086532593,5.0,9.0,1.0,0.27254509925842285,0.44526875019073486,0
